Date,Open,High,Low,Close,Volume,Adj_Close
2016-04-01,0.01,0.01,0.01,0.01,9300,0.01
2016-03-31,0.01,0.01,0.01,0.01,10700,0.01
2016-03-30,0.01,0.01,0.01,0.01,3600,0.01
2016-03-29,0.01,0.01,0.01,0.01,12000,0.01
2016-03-28,0.01,0.01,0.01,0.01,167100,0.01
2016-03-24,0.01,0.01,0.01,0.01,31700,0.01
2016-03-23,0.01,0.01,0.01,0.01,000,0.01
2016-03-22,0.01,0.01,0.01,0.01,22000,0.01
2016-03-21,0.01,0.01,0.01,0.01,50300,0.01
2016-03-18,0.01,0.01,0.01,0.01,2800,0.01
2016-03-17,0.01,0.01,0.01,0.01,5500,0.01
2016-03-16,0.01,0.01,0.01,0.01,10800,0.01
2016-03-15,0.01,0.01,0.01,0.01,000,0.01
2016-03-14,0.01,0.01,0.01,0.01,27300,0.01
2016-03-11,0.01,0.01,0.01,0.01,225200,0.01
2016-03-10,0.01,0.01,0.01,0.01,121000,0.01
2016-03-09,0.01,0.01,0.01,0.01,90700,0.01
2016-03-08,0.01,0.01,0.01,0.01,1900,0.01
2016-03-07,0.01,0.01,0.01,0.01,128000,0.01
2016-03-04,0.01,0.01,0.01,0.01,000,0.01
2016-03-03,0.01,0.01,0.01,0.01,122400,0.01
2016-03-02,0.01,0.01,0.01,0.01,45000,0.01
2016-03-01,0.01,0.01,0.01,0.01,48600,0.01
2016-02-29,0.01,0.01,0.01,0.01,1000,0.01
2016-02-26,0.01,0.01,0.01,0.01,000,0.01
2016-02-25,0.01,0.01,0.01,0.01,000,0.01
2016-02-24,0.01,0.01,0.01,0.01,10000,0.01
2016-02-23,0.01,0.01,0.01,0.01,9200,0.01
2016-02-22,0.01,0.01,0.01,0.01,61600,0.01
2016-02-19,0.01,0.01,0.01,0.01,145700,0.01
2016-02-18,0.01,0.01,0.01,0.01,189200,0.01
2016-02-17,0.01,0.01,0.01,0.01,158100,0.01
2016-02-16,0.01,0.01,0.01,0.01,6300,0.01
2016-02-12,0.01,0.01,0.01,0.01,86200,0.01
2016-02-11,0.01,0.01,0.01,0.01,69000,0.01
2016-02-10,0.01,0.01,0.01,0.01,115000,0.01
2016-02-09,0.01,0.01,0.01,0.01,106500,0.01
2016-02-08,0.01,0.01,0.01,0.01,203300,0.01
2016-02-05,0.01,0.01,0.01,0.01,240200,0.01
2016-02-04,0.01,0.01,0.01,0.01,307500,0.01
2016-02-03,0.01,0.01,0.01,0.01,000,0.01
2016-02-02,0.01,0.01,0.01,0.01,10000,0.01
2016-02-01,0.01,0.01,0.01,0.01,21200,0.01
2016-01-29,0.01,0.01,0.01,0.01,80100,0.01
2016-01-28,0.01,0.01,0.01,0.01,8000,0.01
2016-01-27,0.01,0.01,0.01,0.01,98500,0.01
2016-01-26,0.01,0.01,0.01,0.01,124900,0.01
2016-01-25,0.01,0.01,0.01,0.01,000,0.01
2016-01-22,0.01,0.01,0.01,0.01,138200,0.01
2016-01-21,0.01,0.01,0.01,0.01,98900,0.01
2016-01-20,0.01,0.01,0.01,0.01,1500,0.01
2016-01-19,0.01,0.01,0.01,0.01,1000,0.01
2016-01-15,0.01,0.01,0.01,0.01,2000,0.01
2016-01-14,0.01,0.01,0.01,0.01,92500,0.01
2016-01-13,0.01,0.01,0.01,0.01,14800,0.01
2016-01-12,0.01,0.01,0.01,0.01,27000,0.01
2016-01-11,0.01,0.01,0.01,0.01,33300,0.01
2016-01-08,0.01,0.01,0.01,0.01,159500,0.01
2016-01-07,0.01,0.01,0.01,0.01,70300,0.01
2016-01-06,0.01,0.01,0.01,0.01,173300,0.01
2016-01-05,0.01,0.01,0.01,0.01,492900,0.01
2016-01-04,0.01,0.01,0.01,0.01,332600,0.01
2015-12-31,0.01,0.02,0.01,0.01,445300,0.01
2015-12-30,0.01,0.02,0.01,0.02,84100,0.02
